ID	mothernaturenet	greenbiz	wwf	africanconserve	landintegrity	nature_org	nrdc	greenpeace	epa	
200618731	0	0	0	0	0	0	0	1	0	
1400562804	0	1	0	0	0	0	0	0	0	
22195609	1	0	0	0	0	0	0	0	0	
177775750	0	0	0	0	0	1	0	0	0	
30894606	0	0	0	1	0	0	0	0	0	
1266310093	0	0	0	1	0	0	0	0	0	
1906246238	0	1	0	0	0	0	0	0	0	
1524259868	0	0	0	1	0	0	0	0	0	
1695463952	1	0	0	0	0	0	0	0	0	
151379769	0	0	0	0	0	0	1	0	0	
2229278232	0	0	0	0	0	0	1	1	0	
588674330	0	0	0	0	0	0	0	1	0	
153396115	0	0	0	0	0	0	0	1	0	
341347926	0	0	0	0	0	1	0	0	0	
2236557991	0	0	0	0	0	0	0	1	0	
2188593098	0	1	0	0	0	0	0	0	0	
2233397546	0	0	0	0	0	0	0	1	0	
1473800130	0	0	0	1	0	0	0	0	0	
2194769850	0	0	0	0	0	0	0	0	1	
280146844	0	0	0	0	0	1	0	0	0	
1007894646	0	0	0	0	0	0	1	0	0	
2188688234	0	0	0	0	0	0	0	1	0	
6559052	0	1	0	0	0	0	0	0	0	
44395797	1	0	0	0	0	0	0	0	0	
771830570	0	1	0	0	0	0	0	0	0	
504690711	0	1	0	0	0	0	0	0	0	
581072717	0	1	0	0	0	0	0	0	0	
1674505422	0	0	0	0	0	1	0	0	0	
2205281234	1	0	0	0	0	0	0	0	0	
2187743056	0	0	0	0	0	1	0	0	1	
372717431	0	0	0	0	0	0	1	0	0	
2236069806	0	0	0	0	0	0	0	1	0	
377451134	0	0	0	1	0	0	0	0	0	
1141362870	1	0	0	0	0	0	1	0	0	
2213114453	0	0	0	0	0	0	0	1	0	
1953981392	0	0	0	0	0	0	1	0	0	
2222672478	0	0	0	0	0	0	0	0	1	
2192055418	0	0	0	1	0	0	0	0	0	
122379981	1	1	0	0	0	0	0	0	0	
911358211	0	0	0	1	0	0	0	0	0	
128679163	0	0	0	0	0	1	0	1	0	
224705074	0	0	0	0	0	0	0	0	1	
84285604	0	0	0	1	0	0	0	0	0	
2199103992	0	0	0	0	0	1	0	0	0	
1365397854	0	0	0	1	0	0	0	0	0	
22297171	1	0	0	0	0	0	0	0	0	
2230537394	0	0	0	0	0	0	0	1	0	
210195786	1	0	0	0	0	0	0	0	0	
865405495	0	0	0	0	0	1	0	0	0	
2227799114	0	0	0	0	0	0	0	1	0	
2207684611	0	0	0	0	0	0	0	0	1	
715775137	0	1	0	0	0	0	0	0	0	
2196165512	0	0	0	0	0	0	0	0	1	
16139267	1	0	0	0	0	0	0	0	0	
1494348277	0	0	0	1	0	0	0	0	0	
609529317	0	0	0	1	0	0	0	0	0	
574147569	0	0	0	0	0	1	1	0	0	
617794556	0	0	0	0	0	0	0	0	1	
2168159129	1	0	0	0	0	0	0	0	0	
102150296	0	0	0	1	0	0	0	0	0	
562373546	0	0	0	0	0	1	0	0	0	
321689587	0	0	0	0	0	0	0	1	0	
1329018642	0	1	0	0	0	0	0	0	0	
36391460	0	1	0	0	0	0	0	0	0	
2193600458	0	0	0	0	0	0	1	0	0	
2164373300	0	1	0	0	0	0	0	0	0	
1240652564	0	0	0	0	0	1	0	0	0	
1592897666	0	0	0	0	0	0	0	0	1	
1463646242	0	0	0	0	0	0	1	0	0	
215619446	0	0	0	0	0	1	1	0	1	
545656571	0	0	0	0	0	1	1	1	1	
2230292210	0	0	0	0	0	1	0	0	0	
360979868	0	0	0	0	0	0	0	0	1	
2228942442	1	0	0	0	0	0	0	0	0	
1721797544	0	1	0	0	0	0	0	0	0	
1199533862	0	0	0	0	0	0	0	0	1	
2220988488	0	0	0	0	0	1	0	0	0	
1616213190	0	1	0	0	0	0	0	0	0	
383453756	0	0	0	0	0	0	0	1	1	
1469862234	0	1	0	0	0	0	0	0	0	
271212676	0	0	0	0	0	0	0	1	0	
39041803	0	1	0	0	0	0	0	0	0	
313159302	0	1	0	0	0	0	0	0	0	
2174308693	0	0	0	0	0	0	1	0	0	
332818878	0	1	0	0	0	0	0	0	0	
21039830	0	0	0	0	0	0	0	0	1	
2200926584	0	0	0	0	0	0	0	0	1	
61325169	0	0	0	0	0	0	1	0	0	
162797776	0	1	0	0	0	0	0	0	0	
2226883315	0	0	0	0	0	0	0	0	1	
14191291	0	1	0	0	0	0	1	0	0	
201376246	1	0	0	0	0	0	0	0	0	
791637408	0	0	0	0	0	1	0	0	0	
807345356	0	1	0	0	0	0	0	0	0	
1916997572	0	1	0	0	0	0	0	0	0	
2172042961	0	0	0	0	0	0	1	0	0	
482137762	0	0	0	0	0	1	1	0	1	
34016540	0	0	0	0	0	1	0	0	0	
490484713	1	0	0	0	0	0	0	0	0	
2147918402	0	1	0	0	0	0	0	0	0	
244299135	0	0	0	1	0	0	0	0	0	
2211088910	0	0	0	0	0	0	0	0	1	
919905626	1	0	0	0	0	0	0	0	0	
140047913	0	0	0	1	0	0	0	0	0	
1964785482	0	0	0	0	0	1	1	0	0	
363059862	0	0	0	1	0	0	0	0	0	
357388304	0	0	0	0	0	0	0	0	1	
2183982961	0	0	0	0	0	0	0	0	1	
2168026064	1	0	0	0	0	0	0	0	0	
62568516	0	0	0	1	0	0	0	0	0	
213528651	0	0	0	0	0	0	0	0	1	
51142156	0	0	0	0	0	0	0	0	1	
19340097	1	0	0	0	0	0	0	0	0	
150845665	0	0	0	1	0	0	0	0	0	
425082099	1	1	0	0	0	0	0	0	0	
32029582	0	0	0	0	0	0	1	1	0	
1668864204	0	1	0	0	0	0	0	0	0	
429181293	0	0	0	0	0	0	0	1	0	
295255138	0	0	0	0	0	0	0	1	0	
119783881	0	0	0	0	0	0	1	0	0	
1532541350	0	0	0	0	0	0	1	0	0	
2218128246	0	0	0	0	0	1	0	0	0	
110199384	0	0	1	0	0	0	0	1	0	
2167511832	1	0	0	0	0	0	0	0	0	
19372439	1	0	0	0	0	0	0	0	0	
1578027174	0	0	0	0	0	0	0	1	0	
409038858	0	1	0	0	0	0	1	0	0	
94268659	0	0	0	0	0	0	1	0	0	
2213010386	0	1	0	0	0	0	0	0	0	
813011893	0	0	0	0	1	0	0	0	0	
119554759	0	0	0	0	0	1	0	0	0	
412541230	0	1	0	0	0	0	0	0	0	
1151631524	1	0	0	0	0	0	0	0	0	
23834147	0	0	0	1	0	0	0	0	0	
38035757	0	1	0	0	0	0	0	0	0	
463958978	0	0	0	1	0	0	0	0	0	
1580989052	1	0	0	0	0	0	0	0	0	
33267001	0	0	0	0	0	1	0	1	0	
2176564260	0	0	0	0	0	0	0	0	1	
36919898	0	0	0	1	0	0	0	0	0	
89926624	0	0	1	0	0	0	0	0	0	
1361541624	0	0	0	0	0	0	1	0	0	
1001914590	0	0	0	0	0	0	0	0	1	
2197159419	0	0	0	0	0	0	0	0	1	
314908774	0	0	0	0	0	0	1	0	0	
1564629486	0	0	0	1	0	0	0	0	0	
1376756238	0	0	0	0	0	0	0	1	0	
2207450830	0	0	0	0	0	0	0	1	0	
1382627982	0	0	0	1	0	0	0	0	0	
2208570176	0	0	0	0	0	0	0	0	1	
129530235	1	1	0	0	0	0	0	0	0	
2192344429	0	0	0	0	0	1	1	0	0	
2198414276	1	0	0	0	0	0	1	0	1	
363867797	0	0	0	0	0	0	1	0	1	
8344732	0	0	0	0	0	1	0	0	0	
35727920	0	1	0	0	0	0	0	0	0	
419215886	0	1	0	0	0	0	0	0	0	
409753421	0	0	0	1	0	0	0	0	0	
1922180929	0	0	0	1	0	0	0	0	0	
2169843810	0	0	0	1	0	0	0	0	0	
2190522656	0	0	0	0	0	1	0	1	0	
2221388976	0	0	0	0	0	1	0	0	0	
1408333669	0	0	0	0	1	0	0	0	0	
2199679087	0	0	0	0	0	0	0	0	1	
30513433	1	0	0	0	0	1	1	0	0	
24972434	0	0	0	1	0	0	0	0	0	
946537052	0	0	0	0	1	0	0	0	0	
2209985856	0	0	0	0	0	1	0	0	0	
2210890418	0	0	0	0	0	0	1	0	0	
846358921	1	0	0	0	0	0	0	0	0	
1853299154	0	0	0	0	0	0	0	0	1	
967982760	0	0	0	0	0	0	0	1	0	
549456181	0	0	0	0	0	0	0	1	0	
2225725970	0	0	0	0	0	0	0	0	1	
383850229	0	0	0	1	0	0	0	0	0	
424585654	1	0	0	0	0	0	0	0	0	
1629369997	0	0	0	0	0	1	0	1	0	
1099734127	0	0	0	0	0	0	0	1	0	
1513432512	0	0	0	1	0	0	0	0	0	
970937917	0	0	0	1	0	0	0	0	0	
715255604	0	1	0	0	0	0	0	0	0	
34728802	0	0	0	1	0	0	0	0	0	
1949611010	0	1	0	0	0	0	0	0	0	
58035830	0	0	0	1	0	0	0	0	0	
1155908876	0	0	0	0	0	1	0	0	0	
35084897	0	1	0	0	0	0	0	0	0	
352612343	0	0	0	1	0	0	0	0	0	
2233398896	0	0	0	0	0	1	0	1	0	
23854709	0	0	0	1	0	0	0	0	0	
2234731818	0	0	0	0	0	1	0	0	0	
20643380	0	0	0	1	0	0	0	0	0	
1933603682	0	0	0	0	0	0	0	0	1	
2230352305	0	0	0	0	0	0	0	1	0	
2177321375	0	0	0	0	0	0	0	1	0	
19644982	0	0	0	0	0	0	1	0	0	
127923382	0	1	0	0	0	0	0	0	0	
1931084234	0	1	0	0	0	0	0	0	0	
17917766	0	0	0	0	0	0	1	0	0	
1145152501	0	0	0	1	0	0	0	0	0	
1075883198	1	0	0	0	0	0	0	0	0	
2230014337	0	0	0	0	0	0	0	1	0	
1308328885	0	0	0	0	0	1	1	0	0	
374292432	0	0	0	1	0	0	0	0	0	
339774435	0	0	0	0	0	0	0	1	0	
249480206	0	0	0	0	1	0	0	0	0	
1473716606	1	0	0	0	0	0	1	0	0	
231955974	0	0	0	0	0	0	0	0	1	
394450462	0	0	0	0	0	0	0	0	1	
1979437280	0	0	0	0	0	0	1	0	0	
405938404	1	0	0	0	0	0	0	0	0	
1927422037	0	1	0	0	0	0	0	0	0	
18693769	1	1	0	0	0	0	0	0	0	
509005436	0	0	0	0	0	0	1	0	0	
2231101093	0	0	0	0	0	0	0	1	0	
800541504	0	1	0	0	0	0	0	0	0	
1964478942	0	0	0	1	0	0	0	0	0	
38865648	0	1	0	0	0	0	0	0	0	
493543237	0	0	0	0	0	0	0	1	0	
405230414	0	0	0	0	0	0	0	1	0	
1885050439	0	0	0	0	0	0	1	0	0	
1955289463	0	0	0	0	0	0	1	0	0	
2228239489	0	0	0	0	0	0	0	1	0	
1660608882	0	0	0	1	0	0	0	0	0	
2233756842	0	0	0	0	0	1	0	0	1	
433456866	0	0	0	0	0	0	1	0	0	
385416876	0	0	0	0	0	1	0	1	0	
1060343130	0	0	0	1	0	0	0	0	0	
355445227	0	0	0	1	0	0	0	0	0	
26740817	1	0	0	0	0	0	1	0	0	
1101445754	1	0	0	0	0	0	0	0	0	
496653785	0	0	0	1	0	0	0	0	0	
2236622412	0	0	1	0	0	0	0	0	0	
111027978	0	0	0	1	0	0	0	0	0	
1910082438	1	0	0	0	0	0	1	0	0	
50321709	0	0	0	0	0	0	0	1	0	
283244101	0	0	0	0	0	0	1	0	0	
2178546361	0	0	0	0	0	1	0	0	0	
819605288	1	0	0	0	0	0	0	0	0	
321483847	0	1	0	0	0	0	0	0	0	
1947720048	0	0	0	0	0	1	0	0	0	
2204931471	0	0	0	0	0	0	0	1	0	
1671281707	0	0	0	0	0	1	0	0	0	
1586405239	1	0	0	0	0	0	0	0	0	
178088117	0	0	0	0	0	0	0	1	0	
1948018404	0	1	0	0	0	0	0	0	0	
19408385	0	1	0	0	0	0	0	0	0	
297485647	1	0	0	0	0	1	0	0	1	
1106362248	0	0	0	1	0	0	0	0	0	
23775657	0	0	0	1	0	0	0	0	0	
847779342	0	0	0	0	0	1	0	0	0	
112895255	0	0	0	1	0	0	0	0	0	
2225604793	0	0	0	0	0	1	0	0	0	
2201140183	0	0	0	0	0	0	1	0	0	
773802420	0	0	0	0	0	1	1	1	0	
1327285021	0	1	0	0	0	0	0	0	0	
1969736936	0	0	0	0	0	0	0	0	1	
74824174	0	1	0	0	0	0	0	0	0	
878284831	0	0	0	0	0	0	1	0	0	
1337297124	0	1	0	0	0	0	0	0	0	
323305617	0	0	0	0	0	1	0	0	0	
1198206372	1	0	0	0	0	0	1	0	0	
471663259	0	0	0	0	0	0	0	0	1	
21881861	0	0	0	0	0	0	0	0	1	
2207650820	1	0	0	0	0	1	1	0	1	
21391103	0	1	0	0	0	0	0	0	0	
1115408203	0	0	0	0	0	0	1	0	0	
714738650	0	0	0	0	1	0	0	0	0	
1406058596	0	0	0	0	0	1	0	0	0	
911754992	0	0	0	1	0	0	0	0	0	
719367616	1	0	0	0	0	0	0	0	0	
374137872	0	0	0	0	0	0	0	1	0	
1570336490	0	0	0	1	0	0	0	0	0	
1669071036	0	0	0	0	0	1	0	0	0	
2234899303	0	0	0	0	0	0	0	1	0	
1641346604	1	0	0	0	0	0	0	0	0	
546387625	0	0	0	0	0	0	0	0	1	
28099693	0	1	0	0	0	0	0	0	0	
442830614	0	0	0	1	0	0	0	0	0	
1042789855	0	1	0	0	0	0	0	0	0	
502071111	1	1	0	0	0	0	1	0	1	
1099362733	0	0	0	1	0	0	0	0	0	
1699484652	0	0	0	0	0	1	0	0	0	
572243238	0	1	0	0	0	0	1	1	0	
134537163	0	0	0	1	0	0	0	0	0	
2158932228	0	0	0	1	0	0	0	0	0	
1707883464	0	0	0	0	0	1	0	1	0	
27713232	1	0	0	0	0	0	0	0	0	
821557639	0	0	0	1	0	0	0	0	0	
741833838	0	0	0	0	0	0	1	0	0	
1668423072	0	0	0	0	0	1	0	0	0	
2190502496	1	0	0	0	0	0	1	0	0	
270010637	1	1	0	0	0	0	0	0	0	
129032033	0	0	0	0	0	0	0	0	1	
2169352394	1	0	0	0	0	0	0	0	0	
42118410	0	1	0	0	0	0	0	0	0	
49815296	0	0	0	0	0	0	0	0	1	
1592370626	0	0	0	0	0	0	0	1	0	
1310808684	0	0	0	0	0	1	0	0	0	
387121911	0	0	0	0	0	0	1	0	0	
976824240	0	0	0	0	0	0	0	0	1	
18142336	0	1	0	0	0	0	0	0	0	
198885777	0	1	0	0	0	0	0	0	0	
62236505	0	0	0	0	0	0	0	1	0	
62624769	0	0	0	0	0	1	0	0	0	
1217030862	0	0	0	1	0	0	0	0	0	
1418777731	0	0	0	0	0	0	0	0	1	
260563195	0	0	0	0	0	0	1	0	0	
2222140596	0	0	0	0	0	1	0	0	1	
1897553640	0	1	0	0	0	0	0	0	0	
211535308	0	0	0	0	0	0	0	0	1	
466531774	0	0	0	0	0	0	0	1	0	
20341926	0	0	0	0	0	0	0	0	1	
743362844	1	0	0	0	0	0	1	0	0	
2213926552	0	0	0	0	0	0	0	1	0	
948053383	1	0	0	0	0	0	0	0	0	
1570752733	0	0	0	0	0	0	1	0	0	
1320447637	0	0	0	0	0	1	0	0	0	
275373474	0	0	0	0	0	1	1	0	0	
1699787604	0	0	0	0	0	0	0	0	1	
2235220933	0	0	0	0	0	1	0	0	0	
2236313772	0	0	1	0	0	1	1	1	1	
2201699804	1	0	0	0	0	0	0	0	0	
219123106	0	0	0	0	0	0	0	1	0	
1385771911	0	0	0	0	0	0	1	0	0	
1134017131	0	0	0	0	0	1	0	0	0	
79666022	0	0	0	0	0	1	0	0	0	
2162292193	0	0	0	0	0	0	0	0	1	
256134993	1	0	0	0	0	0	0	0	0	
30784372	0	0	0	0	0	0	0	0	1	
492035164	0	0	0	0	0	1	0	0	0	
1512707479	1	0	0	0	0	1	1	0	0	
358986323	0	1	0	0	0	0	0	0	0	
2231715446	0	0	0	0	0	1	0	0	1	
806093580	0	1	0	0	0	0	0	0	0	
51265256	0	0	0	0	0	0	1	0	0	
1896434826	0	1	0	0	0	0	0	0	0	
509942636	0	0	0	1	0	0	0	0	0	
1880708029	0	1	0	0	0	0	0	0	1	
1260440948	1	0	0	0	0	0	0	0	0	
612003291	0	0	0	0	1	0	0	0	0	
2198530705	0	0	0	0	0	0	0	1	0	
2219718930	1	0	0	0	0	0	0	0	0	
74495878	0	0	0	0	0	0	1	0	0	
92701062	1	0	0	0	0	0	1	0	1	
570280215	0	0	0	1	0	0	0	0	0	
2216957352	0	0	0	0	0	0	0	1	0	
45860440	0	0	0	0	0	0	0	1	0	
134636638	0	0	0	0	0	0	0	1	0	
871799612	1	0	0	0	0	1	1	0	0	
819480398	1	0	0	0	0	1	1	0	0	
276597191	0	0	0	0	0	0	0	1	0	
15319675	0	0	0	1	0	0	0	0	0	
73222791	0	0	0	0	0	0	1	0	0	
2202104940	0	0	0	0	0	0	1	0	0	
1383765702	1	0	0	0	0	0	0	0	0	
330926131	0	1	0	0	0	0	0	0	0	
1676303390	0	0	0	0	0	1	0	0	0	
323450809	1	0	0	0	0	0	0	0	0	
1279827930	0	0	0	1	0	0	0	0	0	
2155752222	0	0	0	0	0	0	1	0	0	
159567037	0	0	0	0	0	0	0	1	0	
529341252	0	1	0	0	0	0	0	0	0	
2190320492	1	1	0	0	0	0	1	0	1	
343065118	1	0	0	0	0	0	0	0	0	
407726279	0	0	0	0	0	1	0	0	0	
2159876935	0	0	0	0	0	0	0	1	0	
24527838	0	0	0	1	0	0	0	0	0	
734609305	0	0	0	1	0	0	0	0	0	
20826498	0	1	0	0	0	0	0	1	0	
1931336582	0	0	0	0	0	0	1	0	0	
1597867442	0	0	0	0	0	0	1	0	0	
1965935582	0	0	0	0	0	0	0	0	1	
253787228	0	0	0	0	0	0	0	1	0	
2216487974	0	0	0	0	0	0	0	0	1	
201685661	0	0	0	0	0	1	0	0	0	
229689280	0	0	0	0	0	0	0	0	1	
91744236	0	0	0	1	0	0	0	0	0	
254082580	0	1	0	0	0	0	0	0	0	
1423187396	0	0	0	0	0	1	0	0	0	
475972552	0	0	0	1	0	0	0	0	0	
1394933954	0	0	0	1	0	0	0	0	0	
27380861	0	1	0	0	0	0	0	0	0	
600402125	1	0	0	0	0	0	0	0	1	
754391952	0	0	0	0	0	0	0	1	1	
124479327	0	0	1	0	0	0	0	1	0	
429596935	0	0	0	0	0	0	0	1	0	
452615891	0	0	0	0	0	0	0	0	1	
1183666946	0	0	0	0	0	0	1	0	0	
612414834	1	0	0	0	0	0	1	0	0	
2177187770	1	0	0	0	0	0	0	0	1	
251174183	0	1	0	0	0	0	0	0	0	
1974913818	0	0	0	1	0	0	0	0	0	
205015685	0	0	0	0	0	1	0	0	0	
389047301	0	1	0	0	0	0	0	0	0	
310233461	0	0	0	0	0	0	0	1	0	
170493674	0	1	0	0	0	0	0	0	0	
2236427670	0	0	0	0	0	0	0	1	0	
45403236	0	0	0	0	0	0	1	0	0	
1923940123	0	1	0	0	0	0	0	0	0	
1953926076	0	1	0	0	0	0	0	0	0	
1921459286	0	0	0	0	0	1	0	1	0	
767719826	0	1	0	0	0	0	0	0	0	
616293435	1	0	0	0	0	0	0	0	0	
35286895	0	0	0	0	0	0	0	1	0	
2223286796	0	0	0	0	0	1	0	0	0	
1569363151	0	0	0	0	0	0	0	1	0	
336647389	0	0	0	0	0	0	1	0	0	
2205017893	0	0	0	0	0	0	0	0	1	
2210937815	0	0	0	0	0	0	0	0	1	
2203702544	0	0	0	0	0	1	0	0	0	
2171300506	0	1	0	0	0	0	0	0	0	
1447275648	1	0	0	0	0	0	1	0	0	
19003072	0	0	0	0	0	0	1	0	0	
1718486492	0	0	0	0	0	1	0	1	0	
556457333	0	0	0	0	0	0	0	1	0	
2184345018	0	0	0	0	0	0	1	0	0	
424954426	0	0	0	0	0	0	0	1	0	
165061345	0	0	0	0	0	0	1	0	0	
211057365	0	0	0	0	0	1	1	0	0	
20075102	0	0	0	0	0	0	1	0	0	
33452292	0	0	0	0	0	0	0	0	1	
18539619	0	0	0	0	0	0	0	0	1	
1713492043	1	0	0	0	0	0	1	0	0	
602197887	0	0	0	0	0	1	0	1	0	
726337032	0	0	0	1	0	0	0	0	0	
486743354	0	0	0	0	0	1	0	0	0	
2228572177	1	0	0	0	0	1	0	1	0	
1689497316	0	1	0	0	0	0	0	0	0	
2198760211	1	0	0	0	0	0	1	0	1	
180418961	1	0	0	0	0	0	0	0	0	
2179151492	1	0	0	0	0	0	0	0	0	
823599068	0	1	0	0	0	0	0	0	0	
64644512	0	0	0	0	0	0	0	0	1	
719302932	0	0	0	0	0	0	0	0	1	
294288616	0	0	0	1	0	0	0	0	0	
61567754	0	0	0	0	0	1	0	0	1	
1842529184	0	1	0	0	0	0	0	0	0	
1965761190	0	0	0	0	0	0	0	0	1	
2194380709	0	0	0	0	0	0	1	0	1	
1668995838	1	0	0	0	0	1	0	1	1	
280817836	0	1	0	0	0	0	0	0	0	
232157991	0	0	0	1	0	0	0	0	0	
291820198	0	0	0	0	0	0	0	0	1	
1359773491	0	0	0	0	0	1	0	1	0	
1689327103	0	0	0	1	0	0	0	0	0	
292719050	0	0	0	1	0	0	0	0	0	
63246827	0	1	0	0	0	0	0	0	0	
260096981	1	1	0	0	0	0	0	0	0	
1232775870	0	0	0	0	0	1	0	1	0	
2213253486	0	0	0	0	0	1	0	0	0	
434346251	0	0	0	1	0	0	0	0	0	
621234128	0	0	0	0	0	1	0	0	0	
18453429	1	0	0	0	0	1	1	0	0	
353224753	1	0	0	0	0	0	0	0	0	
429947381	0	0	0	0	0	0	0	0	1	
231147183	0	0	1	0	0	1	0	0	0	
163075665	1	0	0	0	0	0	0	0	0	
609572636	0	0	0	0	0	0	1	0	0	
2226560556	1	0	0	1	0	1	0	0	0	
949498598	0	0	0	0	0	0	1	0	0	
1946227362	0	0	0	0	0	1	0	0	0	
2231825072	0	0	0	0	0	1	0	1	0	
41440321	1	0	0	0	0	0	1	0	0	
2228863705	0	0	0	0	0	0	0	1	0	
200034244	0	1	0	0	0	0	0	0	0	
283270061	0	0	0	1	0	0	0	0	0	
17122822	0	0	0	0	0	0	0	0	1	
2225915088	0	0	0	0	0	0	0	0	1	
2215074992	0	0	0	0	0	0	0	0	1	
1967919588	0	1	0	0	0	0	0	0	0	
1074714558	1	0	0	0	0	0	0	0	0	
1026174037	0	1	0	0	0	0	0	0	0	
55997132	0	0	0	0	0	0	1	0	0	
216884893	0	0	0	0	0	0	0	0	1	
1382819617	0	0	0	1	0	0	0	0	0	
143647234	0	0	0	0	0	1	0	0	0	
2214937980	0	0	1	0	0	0	0	1	0	
61522543	0	0	0	0	0	1	0	0	0	
258263285	0	0	0	0	0	1	0	1	0	
1884721968	0	0	0	0	1	0	0	0	0	
2148138214	0	0	0	0	0	1	1	0	0	
1587563868	1	0	0	0	1	0	0	0	0	
1033479854	0	0	0	0	0	1	0	0	0	
25700362	1	0	0	0	0	0	1	0	0	
100351753	0	0	0	0	0	1	0	0	0	
437427149	1	0	0	0	0	0	1	0	0	
1209781794	0	0	0	1	0	0	0	0	0	
2213069522	1	0	0	0	0	0	0	0	0	
1848025478	0	0	0	0	0	0	1	0	0	
2217431755	0	0	0	0	0	0	0	0	1	
1299876961	0	1	0	0	0	0	0	0	0	
281583991	0	1	0	0	0	0	0	0	0	
1388761645	0	0	0	0	1	0	0	0	0	
2234826493	0	0	0	0	0	0	0	1	0	
1671204950	0	0	0	0	0	0	0	0	1	
1673727458	0	0	0	0	0	1	0	0	0	
2202543086	1	0	0	0	0	0	0	0	0	
57200347	0	0	0	0	0	0	1	0	0	
1490938700	0	0	0	1	0	0	0	0	0	
68013382	0	0	0	1	0	0	0	0	0	
33727154	0	1	0	0	0	0	0	0	0	
2225747407	1	0	0	0	0	1	0	0	0	
2213397314	0	0	0	0	0	1	0	0	0	
323082322	0	0	0	0	0	0	1	0	0	
1112767406	0	0	0	0	0	0	0	0	1	
297662808	0	0	0	0	0	0	1	0	0	
340212818	1	0	0	0	0	1	1	0	0	
98103866	0	0	0	0	0	1	0	0	0	
2192568685	0	0	0	0	0	0	0	0	1	
2149776673	0	1	0	0	0	0	0	0	0	
2235401196	1	0	0	0	0	0	0	0	0	
2232400808	0	0	0	0	0	0	0	1	1	
1610566724	0	0	0	0	0	0	1	0	0	
1949124134	0	0	0	0	0	1	0	0	0	
32168633	0	0	1	0	0	0	0	0	0	
1332236954	1	0	0	0	0	0	1	0	0	
31556016	0	1	0	0	0	0	0	0	0	
2188269443	0	0	0	0	0	1	0	0	0	
305349110	0	1	0	0	0	0	0	0	0	
18399923	0	0	0	0	0	0	1	0	0	
329329136	0	0	0	0	0	1	0	0	0	
411929860	1	0	0	0	0	0	0	0	0	
260177510	0	1	0	0	0	0	0	0	0	
324580901	0	0	0	0	0	0	0	0	1	
872243136	0	1	0	0	0	0	0	0	0	
468277865	1	1	0	0	0	0	0	0	0	
1691265702	0	0	0	0	0	0	0	1	0	
2233395566	0	0	0	0	0	0	0	1	0	
2200274132	0	0	0	0	0	0	1	0	0	
1562862217	0	0	0	0	1	0	0	0	0	
2209639885	0	0	0	0	0	0	0	1	0	
1644501728	1	0	0	0	0	0	0	0	0	
2226966745	0	0	0	0	0	0	0	0	1	
394951972	0	0	0	0	0	0	0	1	0	
125337065	0	0	0	0	0	0	1	0	0	
1563458881	0	0	0	0	0	1	1	0	0	
614487101	0	0	0	0	0	0	1	0	0	
392185077	0	0	0	0	0	0	1	0	0	
2153556398	1	0	0	0	0	0	0	0	0	
992235338	0	0	0	1	0	0	0	0	0	
22690706	0	0	0	1	0	0	0	0	0	
541246988	0	0	0	0	0	0	0	1	0	
97340773	0	0	0	0	0	1	0	0	0	
1937596669	0	0	0	0	0	0	1	0	0	
2229533846	0	0	0	0	0	0	0	0	1	
268932930	0	1	0	0	0	0	0	0	0	
19481654	0	0	0	0	0	1	0	0	0	
2195098386	0	0	0	0	0	0	0	0	1	
16177046	1	0	0	0	0	0	0	0	0	
580173073	0	0	0	0	0	1	0	0	0	
275995132	1	0	0	0	0	0	0	0	0	
1887031603	0	1	0	0	0	0	0	0	0	
451513679	1	0	0	0	0	0	0	0	0	
1717564585	1	0	0	0	0	0	0	0	0	
899535240	0	0	0	1	0	0	0	0	0	
162661748	0	1	0	0	0	0	0	0	0	
22164524	0	0	0	0	0	0	1	0	0	
15737603	0	0	0	0	0	0	0	0	1	
830598590	0	0	0	0	0	0	1	0	0	
2171589296	1	0	0	0	0	0	1	0	0	
310959029	1	0	0	0	0	0	1	0	0	
2236282302	0	0	0	0	0	0	0	0	1	
2210016461	0	0	0	0	0	1	0	0	0	
111188362	0	0	0	0	0	0	1	0	0	
312099207	0	0	0	0	0	1	0	1	0	
2196820974	0	0	0	1	0	0	0	0	0	
220868602	0	0	0	0	1	0	0	0	0	
193525885	1	0	0	0	0	0	0	0	0	
2148963446	0	1	0	0	0	0	0	0	0	
1546893134	0	0	0	1	0	0	0	0	0	
773177184	0	0	0	0	0	0	0	1	0	
980317590	0	0	0	0	0	0	0	0	1	
1518848191	0	0	0	0	0	0	0	1	0	
2211986652	0	0	0	0	0	0	0	0	1	
1597427293	0	0	0	1	0	0	0	0	0	
1643243851	0	0	0	1	0	0	0	0	0	
193930677	0	0	0	0	0	0	1	0	0	
48935222	0	0	0	0	0	0	1	0	0	
379694074	0	0	0	1	0	0	0	0	0	
110790058	0	1	0	0	0	0	0	0	0	
168021321	0	0	0	0	0	0	0	1	0	
195467123	0	0	0	0	0	1	0	0	0	
1896950778	0	1	0	0	0	0	0	0	0	
1561255038	0	0	0	1	0	0	0	0	0	
43451720	0	0	0	1	0	0	0	0	0	
2178581034	0	0	0	0	0	0	0	0	1	
833542830	0	0	0	1	0	0	0	0	0	
1628172180	0	0	0	0	0	1	1	0	0	
2217857250	1	0	0	0	0	1	1	0	1	
2232469843	0	0	0	0	0	0	0	0	1	
1710077114	0	0	0	0	1	0	0	0	0	
165261138	0	0	0	0	0	0	0	1	0	
2197997434	0	0	0	0	0	0	0	0	1	
529867344	0	0	0	0	1	0	0	0	0	
